Bedrooms,Bathrooms,Address,Land area,CV,Latitude,Longitude,SA1,0-19 years,20-29 years,30-39 years,40-49 years,50-59 years,60+ years,Suburbs,2018_Census_Population,NZDep2018
2,1.0,"605/17 Putney Way Manukau, Auckland",4.0,385000,-36.9930125,174.87844990000005,7008786,21,39,36,24,21,24,Manukau,168,8.0
5,2.0,"22 Pinedale Place Henderson, Auckland",66.0,880000,-36.8687518,174.62545749999995,7003863,54,33,30,27,30,39,Henderson,210,9.0
2,1.0,"81 Maungarei Road Remuera, Auckland",22.0,840000,-36.885465,174.816169,7006100,39,24,27,27,18,39,Remuera,174,5.0
8,5.0,"125 Thomas Road Flat Bush, Auckland",37.0,1360000,-36.985085999999995,174.91392380000005,7009108,18,18,12,15,18,18,Flat Bush,99,6.0
5,3.0,"23 Onemana Way Te Atatu Peninsula, Auckland",66.0,1790000,-36.838611900000004,174.66054630000005,7004208,33,18,15,9,24,27,Te Atatu Peninsula,120,3.0
4,2.0,"28a Hoskins Avenue Hillsborough, Auckland",90.0,1125000,-36.929367600000006,174.7568343,7007737,30,18,12,24,21,12,Hillsborough,129,2.0
3,2.0,"11a Dell Avenue Remuera, Auckland",39.0,1875000,-36.8712071,174.8066445,7005976,42,15,21,24,33,36,Remuera,180,2.0
3,1.0,"108 Riversdale Road Avondale, Auckland",47.0,725000,-36.895174600000004,174.6804551,7004343,66,42,39,36,18,21,Avondale,225,8.0
3,2.0,"10 Davington Way Burswood, Auckland",56.0,1025000,-36.922313700000004,174.8937192,7008926,63,51,57,39,45,78,Burswood,336,4.0
5,3.0,"129 Point View Drive East Tamaki, Auckland",534.0,1875000,-36.9455156,174.92614790000005,7006957,45,27,21,24,24,39,East Tamaki Heights,186,3.0
5,3.0,"19 Murrayfield Lane The Gardens, Auckland",50.0,910000,-37.01117720000001,174.91711980000005,7009944,60,24,33,27,21,18,Manurewa,186,3.0
4,2.0,"8 Murrayfield Lane The Gardens, Auckland",40.0,860000,-37.0107023,174.9174573,7009944,60,24,33,27,21,18,Manurewa,186,3.0
5,2.0,"3 Fishermans Cove Army Bay, Auckland",60.0,1150000,-36.6045094,174.7932875,7001682,45,24,18,33,27,48,Army Bay,189,3.0
4,3.0,"6 Deepak Lane Papatoetoe, Auckland",18.0,860000,-36.975556,174.836166,7008313,57,45,33,24,24,24,Papatoetoe,207,7.0
3,1.0,"22 Rivendell Place Warkworth, Auckland",71.0,770000,-36.401192200000004,174.6712341,7001301,6,12,6,9,12,72,Warkworth,120,8.0
3,1.0,"39a Goodwin Drive Rosehill, Auckland",49.0,600000,-37.083348799999996,174.9381973,7010086,54,27,27,30,12,21,Rosehill,174,9.0
2,1.0,"6/17 Waitangi Road Onehunga, Auckland",8.0,530000,-36.9133821,174.80134980000003,7008075,69,30,36,30,18,24,Onehunga,210,9.0
2,2.0,"8 Omanawa Lane Great Barrier Island, Auckland",863.0,650000,-36.305955,175.4924245,7001135,30,21,21,21,39,69,Great Barrier Island (Aotea Island),201,9.0
3,2.0,"21 Denarius Lane Glendene, Auckland",35.0,570000,-36.8886106,174.6563372,7004225,33,24,27,18,15,18,Glendene,144,7.0
2,1.0,"9a/8 Quay Street Auckland Central, Auckland",9.0,680000,-36.8478196,174.78071359999996,7005655,78,204,177,45,15,12,Auckland Central,534,9.0
5,3.0,"117 Valley Road Pukekohe, Auckland",72.0,990000,-37.1867797,174.9166046,7010545,45,12,15,24,21,18,Pukekohe,141,7.0
4,2.0,"54 Belmont Road Pukekohe, Auckland",35.0,690000,-37.20566029999999,174.88080380000005,7010462,27,12,12,15,12,21,Pukekohe,96,7.0
5,4.0,"39 Spencer Street Remuera, Auckland",68.0,1975000,-36.86891170000001,174.797773,7005827,33,12,6,24,15,15,Remuera,108,3.0
5,2.0,"37A Spencer Street, Auckland",37.0,2350000,-36.8690673,174.7978168,7005827,33,12,6,24,15,15,Remuera,108,3.0
3,2.0,"44 Rewa Road Maraetai, Auckland",119.0,1100000,-36.8850429,175.041516,7007085,36,18,12,24,18,27,Maraetai,132,2.0
4,1.0,"53 Cargill Street Papakura, Auckland",113.0,610000,-37.0565761,174.9642808,7010227,48,21,27,12,18,21,Papakura,150,9.0
4,3.0,"58 Churchill Road Cockle Bay, Auckland",86.0,1750000,-36.9014009,174.9468893,7007005,39,12,18,21,24,30,Cockle Bay,150,1.0
3,1.0,"29 Rena Place West Harbour, Auckland",32.0,910000,-36.8228391,174.6281755,7003786,120,42,30,33,24,18,West Harbour,264,10.0
2,1.0,"1a/10 Laxon Terrace Remuera, Auckland",13.0,940000,-36.8666809,174.78046819999997,7005703,24,30,24,12,24,18,Remuera,138,4.0
2,1.0,"51 Weymouth Road Manurewa, Auckland",90.0,550000,-37.025779,174.8907126,7009667,66,30,33,21,21,18,Manurewa,183,10.0
5,4.0,"54 Sayegh Street St Heliers, Auckland",135.0,3125000,-36.8603271,174.851155,7006406,51,27,30,27,24,27,St Heliers,177,2.0
4,2.0,"8/59 Favona Road Favona, Auckland",13.0,570000,-36.95040820000001,174.8067565,7008081,105,39,42,45,33,21,Favona,294,9.0
3,1.0,"20 Cargill Street Papakura, Auckland",74.0,560000,-37.05679179999999,174.96605369999997,7010228,87,39,39,36,33,27,Papakura,261,10.0
3,1.0,"36 Bellfield Road Papakura, Auckland",73.0,690000,-37.0778044,174.9465959,7010140,42,27,30,27,24,33,Opaheke,180,5.0
3,1.0,"13 Poutini Place Manurewa, Auckland",61.0,530000,-37.0268476,174.86908480000002,7009475,96,42,33,18,36,18,Manurewa,243,10.0
4,2.0,"29 Brightwell Street Papakura, Auckland",31.0,300000,-37.051279799999996,174.9619612,7010161,54,27,36,12,15,9,Papakura,150,9.0
3,1.0,"15 Kindergarten Drive Conifer Grove, Auckland",86.0,630000,-37.0458133,174.9145655,7009918,75,24,33,21,21,24,Conifer Grove,195,8.0
3,1.0,"19 Kitewaho Road Swanson, Auckland",139.0,885000,-36.8786421,174.5495642,7003427,78,24,27,48,42,48,Swanson,267,2.0
3,2.0,"859 Scenic Drive Swanson, Auckland",293.0,980000,-36.886068200000004,174.5424633,7003427,78,24,27,48,42,48,Swanson,267,2.0
5,4.0,"15 Polo Prince Drive Alfriston, Auckland",509.0,1700000,-37.0061263,174.9303335,7010006,15,12,6,9,30,24,Totara Park,102,2.0
4,2.0,"17 Calder Place Glendowie, Auckland",81.0,3700000,-36.8694386,174.88094519999999,7006674,33,9,9,15,21,27,Wai O Taiki Bay,117,1.0
5,3.0,"32 Rangitoto Avenue Remuera, Auckland",93.0,3125000,-36.877044399999996,174.80817340000004,7005985,30,12,6,21,24,24,Remuera,123,1.0
4,3.0,"32 Rangitoto Avenue, Auckland",93.0,3125000,-36.877044399999996,174.80817340000004,7005985,30,12,6,21,24,24,Remuera,123,1.0
4,3.0,"20a Lisburn Avenue Glendowie, Auckland",40.0,2575000,-36.8604098,174.878016,7006636,45,9,15,21,36,30,Glendowie,153,1.0
5,2.0,"2 Richard Farrell Avenue Remuera, Auckland",30.0,1600000,-36.8852812,174.8103013,7006007,15,27,21,6,3,21,Remuera,102,6.0
5,2.0,"598 Te Atatu Road Te Atatu Peninsula, Auckland",80.0,1025000,-36.8382589,174.6506283,7004073,33,21,21,18,15,18,Te Atatu Peninsula,135,7.0
4,3.0,"4/102 Kohimarama Road Kohimarama, Auckland",25.0,2625000,-36.8539339,174.8373889,7006290,60,9,15,30,27,36,Kohimarama,174,1.0
4,2.0,"25 Moloney Terrace Pukekohe, Auckland",69.0,640000,-37.2014081,174.8914514,7010489,39,30,27,15,24,30,Pukekohe,165,5.0
5,3.0,"56 Pine Harbour Parade Beachlands, Auckland",72.0,1400000,-36.887245899999996,174.9897884,7007032,48,9,12,30,30,48,Beachlands,174,1.0
3,1.0,"2/19 Heathberry Close Papatoetoe, Auckland",8.0,600000,-36.9858679,174.84190130000005,7008434,78,57,51,18,15,24,Papatoetoe,243,9.0
2,1.0,"5/3 Koromiko Street New Lynn, Auckland",9.0,500000,-36.902824700000004,174.6723392,7004289,57,24,36,24,18,27,New Lynn,189,8.0
5,3.0,"12 Culdaff Place Mount Roskill, Auckland",81.0,1300000,-36.926457299999996,174.7295618,7007622,42,24,27,21,30,30,Mount Roskill,174,5.0
3,1.0,"1/10 Hueglow Rise West Harbour, Auckland",10.0,660000,-36.82157520000001,174.6218255,7003776,78,45,48,36,30,21,West Harbour,261,8.0
2,1.0,"29 Crescent Road West Ostend, Auckland",225.0,680000,-36.7865104,175.0495212,7003375,36,15,21,36,27,45,Ostend,186,5.0
6,4.0,"15 Rashni Road Flat Bush, Auckland",37.0,1350000,-36.97447920000001,174.9289209,7009313,24,15,21,12,6,12,Flat Bush,81,5.0
6,5.0,"22 Horsefield Drive Flat Bush, Auckland",41.0,710000,-36.9734507,174.9263337,7009313,24,15,21,12,6,12,Flat Bush,81,5.0
2,1.0,"39 Albert Street Otahuhu, Auckland",69.0,680000,-36.9398528,174.851282,7008479,51,21,30,6,15,9,Otahuhu,129,10.0
2,2.0,"86 Hendon Avenue Mount Albert, Auckland",19.0,540000,-36.8983921,174.7131434,7004644,60,45,27,18,18,21,Mount Albert,192,10.0
3,2.0,"53a Clarendon Road St Heliers, Auckland",21.0,1300000,-36.8474999,174.8624588,7006477,33,27,24,21,36,54,St Heliers,189,2.0
3,1.0,"8 Muritai Road Ostend, Auckland",89.0,760000,-36.793597999999996,175.0474039,7003379,24,12,15,15,30,24,Ostend,126,6.0
5,3.0,"181b Titirangi Road Titirangi, Auckland",218.0,1350000,-36.9182345,174.663202,7007314,21,21,18,15,24,18,Titirangi,114,5.0
4,3.0,"19 Karika Place Massey, Auckland",50.0,1125000,-36.850052500000004,174.6071215,7003528,60,48,57,33,18,33,Massey,255,6.0
4,2.0,"10 Chamberlain Road Massey, Auckland",101.0,1055000,-36.847053100000004,174.6064801,7003528,60,48,57,33,18,33,Massey,255,6.0
3,1.0,"1b Titoki Street Te Atatu Peninsula, Auckland",40.0,860000,-36.8553172,174.6511561,7004094,48,27,27,30,18,21,Te Atatu Peninsula,168,8.0
6,2.0,"112a Taylor Street Blockhouse Bay, Auckland",28.0,1350000,-36.917485600000006,174.6999272,7007477,36,12,21,33,3,33,Blockhouse Bay,135,5.0
5,4.0,"17 Avice Street Remuera, Auckland",51.0,2525000,-36.887315,174.79703590000003,7005867,24,12,6,21,33,27,Remuera,117,4.0
3,1.0,"2/29 President Avenue Papakura, Auckland",8.0,440000,-37.0585226,174.9639231,7010231,90,24,30,30,15,24,Papakura,216,10.0
5,2.0,"8 Janese Place Weymouth, Auckland",60.0,620000,-37.0377352,174.8616483,7009503,99,42,39,27,18,18,Weymouth,240,10.0
1,1.0,"54/8 Landscape Road Papatoetoe, Auckland",7.0,430000,-36.979802,174.8581819,7008565,18,15,24,18,18,33,Papatoetoe,126,7.0
4,1.0,"48 Church Road Mangere Bridge, Auckland",67.0,1150000,-36.9419145,174.7811504,7007914,30,21,15,9,15,30,Mangere Bridge,126,4.0
4,1.0,"67 Finch Street Western Springs, Auckland",70.0,1360000,-36.86878770000001,174.7357501,7004961,39,48,48,24,27,9,Morningside,192,4.0
5,3.0,"61a Finch Street Western Springs, Auckland",35.0,1600000,-36.8694257,174.73570880000003,7004961,39,48,48,24,27,9,Morningside,192,4.0
2,1.0,"142a Church Street Otahuhu, Auckland",28.0,530000,-36.9477657,174.8484897,7008494,81,39,30,24,21,24,Otahuhu,210,9.0
3,1.0,"150 Aviemore Drive Highland Park, Auckland",48.0,795000,-36.910306,174.90779419999996,7006871,57,33,24,27,33,27,Highland Park,204,7.0
4,2.0,"20 Kurahaupo Street Orakei, Auckland",19.0,1500000,-36.8602016,174.8251243,7006165,24,9,21,12,21,24,Orakei,111,10.0
7,5.0,"11 Lavey Road Flat Bush, Auckland",41.0,1340000,-36.9798511,174.9091138,7009100,69,51,48,33,15,36,Flat Bush,249,7.0
4,2.0,"62 Lyons Avenue Murrays Bay, Auckland",66.0,1370000,-36.7280824,174.7467457,7002987,51,15,27,21,27,18,Murrays Bay,153,4.0
5,3.0,"36 Pigeon Mountain Road Half Moon Bay, Auckland",75.0,1775000,-36.886354,174.90058169999998,7006819,60,18,33,36,42,42,Half Moon Bay,222,3.0
3,2.0,"18 St Vincent Avenue Remuera, Auckland",58.0,2075000,-36.8825261,174.7995996,7005856,45,36,12,18,33,33,Remuera,186,2.0
3,1.0,"552 Swanson Road Ranui, Auckland",123.0,915000,-36.86468350000001,174.59549619999999,7003477,51,36,33,27,27,18,Ranui,192,10.0
3,1.0,"84 Kitchener Road Waiuku, Auckland",110.0,580000,-37.2459516,174.73980559999995,7010424,51,15,18,21,18,21,Waiuku,147,9.0
3,2.0,"188 Cliff View Drive Green Bay, Auckland",57.0,1275000,-36.9355287,174.6756054,7007410,81,33,39,42,33,54,Green Bay,282,3.0
4,3.0,"25 Woodside Crescent St Heliers, Auckland",92.0,2750000,-36.8569105,174.8564186,7006493,39,6,9,21,18,27,St Heliers,123,1.0
5,3.0,"29 Carnoustie Drive Wattle Downs, Auckland",60.0,1000000,-37.0499739,174.89118019999995,7009716,57,21,27,15,30,42,Wattle Downs,192,6.0
4,4.0,"220c Metcalfe Road Ranui, Auckland",56.0,1340000,-36.873823,174.59975409999996,7003578,102,84,78,54,42,45,Ranui,405,1.0
4,2.0,"7 Sunrise Lane Te Atatu South, Auckland",98.0,1050000,-36.8612461,174.6513205,7004106,24,30,36,21,36,39,Te Atatu South,189,4.0
4,2.0,"103a Tarawera Terrace St Heliers, Auckland",46.0,1550000,-36.8593031,174.8466779,7006403,60,6,18,39,33,39,St Heliers,189,1.0
3,2.0,"3/51 Redoubt Road Goodwood Heights, Auckland",15.0,630000,-36.9924403,174.89437790000005,7009726,39,33,21,12,12,21,Goodwood Heights,138,7.0
4,3.0,"32 Young Garden Lane Waimauku, Auckland",713.0,1650000,-36.7832722,174.459546,7002142,39,18,9,27,30,33,Waimauku,156,2.0
4,2.0,"18 Discovery Drive Gulf Harbour, Auckland",55.0,1000000,-36.6232582,174.7964894,7001721,78,18,57,39,15,39,Gulf Harbour,243,2.0
4,2.0,"4 Armstrong Way Waiuku, Auckland",316.0,880000,-37.260664500000004,174.7290907,7010417,75,27,27,39,30,24,Waiuku,216,1.0
4,2.0,"160 Polo Prince Drive Alfriston, Auckland",588.0,1725000,-37.010292799999995,174.9195987,7009945,48,33,36,30,39,42,Alfriston,228,2.0
3,1.0,"13 Carlas Way Ranui, Auckland",25.0,630000,-36.8673498,174.6016886,7003563,60,21,30,24,21,18,Ranui,174,8.0
5,2.0,"76b Lake Road Devonport, Auckland",50.0,910000,-36.813348100000006,174.7927736,7005772,30,12,9,27,27,45,Narrow Neck,153,2.0
6,3.0,"14 View Road Mount Eden, Auckland",75.0,2950000,-36.874392,174.7604416,7005398,24,30,36,12,12,9,Mount Eden,120,5.0
3,2.0,"73a Island Bay Road Beach Haven, Auckland",104.0,1050000,-36.809956,174.693898,7002468,27,18,12,9,27,18,Beach Haven,123,1.0
5,2.0,"30 Barrys Road Glendene, Auckland",100.0,920000,-36.885154,174.6569697,7004222,21,15,15,12,9,15,Glendene,93,9.0
4,2.0,"65 Old Coach Way Ramarama, Auckland",748.0,1500000,-37.1539815,174.9593174,7010368,30,9,15,21,27,39,Ramarama,138,2.0
4,2.0,"65 Old Coach Way Ramarama, Auckland",748.0,1500000,-37.1539815,174.9593174,7010368,30,9,15,21,27,39,Ramarama,138,2.0
2,2.0,"80 Bellbird Street Papakura, Auckland",11.0,700000,-37.0510717,174.9523543,7010158,81,30,36,18,21,15,Papakura,201,8.0
2,2.0,"78 Bellbird Street Papakura, Auckland",11.0,700000,-37.0510717,174.9523543,7010158,81,30,36,18,21,15,Papakura,201,8.0
5,3.0,"107 Waller Avenue Bucklands Beach, Auckland",112.0,2200000,-36.868502899999996,174.90514019999995,7006782,36,18,18,18,27,39,Bucklands Beach,147,3.0
3,1.0,"2 Coptic Place Mangere, Auckland",70.0,600000,-36.968728999999996,174.8119349,7008123,141,42,39,45,36,27,Mangere East,327,10.0
3,1.0,"24 Catkin Crescent Papatoetoe, Auckland",60.0,700000,-36.984773,174.8354962,7008319,36,21,21,18,21,21,Papatoetoe,141,7.0
5,3.0,"64 Ngapuhi Road Remuera, Auckland",26.0,2175000,-36.874537200000006,174.8152127,7006065,30,12,24,9,30,30,Remuera,138,2.0
3,1.0,"16 Noel Burnside Road Wiri, Auckland",84.0,720000,-36.992832,174.8488498,7008321,48,30,18,12,27,24,Wiri,159,10.0
3,1.0,"480 Swanson Road Ranui, Auckland",101.0,1020000,-36.86426779999999,174.6018675,7003558,36,21,21,18,21,27,Ranui,135,8.0
4,2.0,"76 Cheriton Road Mellons Bay, Auckland",159.0,1150000,-36.8860015,174.9279754,7006940,69,30,27,51,24,42,Mellons Bay,237,4.0
6,2.0,"2 Jellicoe Street Otahuhu, Auckland",101.0,1300000,-36.953207,174.8454736,7008382,51,21,18,15,18,18,Otahuhu,147,10.0
3,2.0,"161 Waitemata Drive Ranui, Auckland",35.0,670000,-36.8618218,174.60490880000003,7003548,78,36,33,36,15,24,Ranui,213,8.0
3,1.0,"13a Roys Road Weymouth, Auckland",12.0,630000,-37.050791,174.861378,7009529,30,21,21,15,24,27,Weymouth,147,9.0
3,1.0,"66 Triangle Road Massey, Auckland",10.0,620000,-36.836371,174.6099833,7003508,69,45,39,21,24,12,Massey,210,8.0
3,2.0,"11a Princess Maria Place Massey, Auckland",80.0,950000,-36.8350485,174.62935259999998,7003813,33,21,21,15,24,45,Massey,153,2.0
3,1.0,"14 Charntay Avenue Clover Park, Auckland",40.0,625000,-36.98714879999999,174.8919507,7008908,120,66,51,51,18,36,Clover Park,342,8.0
2,1.0,"70 Tamaki Avenue Otahuhu, Auckland",93.0,740000,-36.9531644,174.8496839,7008498,54,39,33,24,36,30,Otahuhu,213,9.0
5,3.0,"8a Shelly Beach Parade Cockle Bay, Auckland",120.0,1850000,-36.8999324,174.949745,7007018,36,15,9,21,12,33,Cockle Bay,126,2.0
3,1.0,"90 Porchester Road Papakura, Auckland",51.0,560000,-37.053359,174.9375378,7010039,45,39,36,21,30,33,Papakura,195,9.0
4,2.0,"195 Wairere Road Waitakere, Auckland",140.0,880000,-36.8525715,174.5165363,7003417,21,15,12,21,27,30,Waitakere,123,2.0
3,1.0,"10 Onslow Road Mount Eden, Auckland",16.0,1380000,-36.8740206,174.75047890000005,7005168,36,33,18,27,21,24,Mount Eden,159,3.0
4,2.0,"32 Tramway Road Beach Haven, Auckland",95.0,880000,-36.794925899999996,174.6910567,7002449,33,24,15,21,15,15,Beach Haven,120,2.0
4,1.0,"16 Raleigh Street Mount Eden, Auckland",60.0,1575000,-36.8758066,174.74652700000001,7005171,48,39,12,30,24,9,Mount Eden,162,3.0
5,3.0,"43 Great South Road Papatoetoe, Auckland",80.0,1250000,-36.965782899999994,174.8567632,7008516,48,51,24,30,15,15,Papatoetoe,183,5.0
3,1.0,"97f Settlement Road Papakura, Auckland",40.0,600000,-37.0672518,174.96104499999996,7010248,24,6,9,12,9,12,Papakura,72,9.0
4,2.0,"6 Riki Road Point England, Auckland",81.0,1425000,-36.8842695,174.8693812,7006661,36,18,15,9,9,18,Point England,102,9.0
3,1.0,"24 Fleming Street Manurewa, Auckland",119.0,600000,-37.0241544,174.9052145,7009887,51,27,18,12,12,15,Manurewa East,135,9.0
3,1.0,"Mount Wellington  Auckland City  1060 Mount Wellington, Auckland",101.0,5600000,-36.908485399999996,174.8387404,7008323,30,39,30,21,27,15,Mount Wellington,162,9.0
4,2.0,"12 John Fair Drive Wainui, Auckland",60.0,455000,-36.6009453,174.5919841,7001358,54,30,18,30,48,48,Wainui,231,2.0
4,3.0,"85 Carlton Street Hillsborough, Auckland",43.0,1225000,-36.9237381,174.7621104,7007776,51,30,42,33,36,30,Hillsborough,225,2.0
3,1.0,"18 Quona Avenue Mount Roskill, Auckland",56.0,890000,-36.9291518,174.73804819999995,7007683,45,48,33,27,21,33,Mount Roskill,195,4.0
4,2.0,"17a Banks Road Mount Wellington, Auckland",50.0,1230000,-36.898904200000004,174.837354,7006376,30,24,12,21,15,9,Mount Wellington,117,5.0
3,1.0,"21 Elm Street Avondale, Auckland",13.0,860000,-36.8949685,174.6938669,7004404,6,3,15,12,12,147,Avondale,189,8.0
2,1.0,"2/108 Asquith Avenue Mount Albert, Auckland",7.0,710000,-36.87516289999999,174.724321,7004759,60,42,57,33,27,18,Mount Albert,231,3.0
3,1.0,"225 Glengarry Road Glen Eden, Auckland",36.0,580000,-36.91619229999999,174.6277092,7007141,69,39,24,18,15,12,Glen Eden,177,9.0
4,2.0,"74 Waimahia Avenue Weymouth, Auckland",59.0,870000,-37.0428312,174.8714538,7009516,105,51,36,39,33,36,Weymouth,300,9.0
3,1.0,"25 Gills Road Bucklands Beach, Auckland",62.0,960000,-36.890285999999996,174.9173753,7006893,51,30,27,12,36,36,Bucklands Beach,195,3.0
6,4.0,"34d Kiteroa Terrace Rothesay Bay, Auckland",45.0,1300000,-36.72428,174.74374,7002079,30,21,18,12,12,12,Rothesay Bay,105,4.0
3,1.0,"2/7 Volta Place Clendon Park, Auckland",8.0,390000,-37.0297799,174.8615585,7009492,147,54,39,33,45,18,Clendon Park,336,10.0
4,1.0,"26 Templeton Place Clendon Park, Auckland",61.0,465000,-37.0305175,174.861123,7009492,147,54,39,33,45,18,Clendon Park,336,10.0
4,2.0,"29 Papango Street Stonefields, Auckland",28.0,1500000,-36.8890341,174.843808,7006358,54,24,27,33,21,39,Stonefields,201,1.0
3,2.0,"72 O'brien Road Omiha, Auckland",80.0,600000,-36.8178737,175.0565507,7003372,27,3,3,24,21,42,Omiha,126,4.0
3,1.0,"82 Wharf Road Te Atatu Peninsula, Auckland",81.0,920000,-36.83127070000001,174.651131,7004062,57,21,36,33,15,24,Te Atatu Peninsula,180,5.0
3,1.0,"403 Blockhouse Bay Road Blockhouse Bay, Auckland",101.0,1150000,-36.9151938,174.7018638,7007472,51,42,36,24,15,39,Blockhouse Bay,219,4.0
4,2.0,"289b Old North Road Kumeu, Auckland",32.0,1950000,-36.7664383,174.5644001,7002198,48,24,6,36,18,24,Kumeu,162,2.0
3,1.0,"297a Swanson Road Ranui, Auckland",49.0,650000,-36.860793,174.6091341,7003546,60,39,30,21,21,24,Ranui,192,8.0
3,1.0,"10a Ussher Place Pakuranga, Auckland",25.0,770000,-36.9094768,174.88893290000001,7008791,42,15,24,27,9,18,Pakuranga Heights,129,8.0
4,2.0,"52 Keri Vista Rise Papakura, Auckland",45.0,750000,-37.0584227,174.9739408,7010220,144,54,72,36,42,24,Papakura,372,8.0
4,2.0,"51 Bayside Drive Browns Bay, Auckland",35.0,1160000,-36.7268294,174.7370666,7002014,51,15,27,24,12,21,Browns Bay,150,1.0
4,3.0,"35 Kerswill Place Pakuranga, Auckland",63.0,1870000,-36.907999600000004,174.8603389,7006615,48,33,27,27,27,42,Pakuranga,204,6.0
3,1.0,"36 Yearsley Place Manurewa, Auckland",60.0,600000,-37.022769200000006,174.8682038,7009457,117,60,30,33,30,27,Manurewa,291,10.0
3,1.0,"1612 South Head Road Helensville, Auckland",615.0,780000,-36.562416,174.3170782,7001254,30,9,9,18,12,33,South Head,117,6.0
4,3.0,"Lot 8/6 Clovelly Road (3 Tomonga Way) Bucklands Beach, Auckland",30.0,2000000,-36.8581213,174.901969,7006768,33,12,15,18,24,42,Bucklands Beach,138,3.0
2,2.0,"4337a Great North Road Glendene, Auckland",7.0,930000,-36.887498,174.64477380000002,7004164,51,24,36,27,39,69,Glendene,237,6.0
4,2.0,"34a The Parade Bucklands Beach, Auckland",40.0,1890000,-36.8660654,174.9027367,7006780,33,15,9,24,24,33,Bucklands Beach,132,5.0
2,2.0,"31 Kings Road Panmure, Auckland",12.0,840000,-36.9019039,174.8600165,7006610,30,15,21,18,9,39,Panmure,126,6.0
3,1.0,"8 Glennis Place Clendon Park, Auckland",61.0,510000,-37.026559999999996,174.8655584,7009470,120,57,45,45,39,21,Clendon Park,327,9.0
5,3.0,"40 Eugenia Rise Totara Heights, Auckland",67.0,910000,-37.002833100000004,174.901131,7009755,63,63,45,33,45,63,Totara Heights,312,5.0
4,2.0,"49 Couldrey Crescent Red Beach, Auckland",46.0,960000,-36.609543,174.69740090000005,7001552,33,9,15,15,6,18,Red Beach,96,7.0
5,3.0,"65 Symes Drive Red Beach, Auckland",60.0,620000,-36.6080545,174.695604,7001552,33,9,15,15,6,18,Red Beach,96,7.0
4,3.0,"26 Pencaitland Drive Flat Bush, Auckland",22.0,940000,-36.967141999999996,174.9149611,7009232,201,138,138,78,54,57,Flat Bush,666,4.0
4,3.0,"8 Ireland Street Freemans Bay, Auckland",24.0,1950000,-36.85018170000001,174.7492844,7005090,24,36,21,12,24,54,Freemans Bay,180,7.0
4,2.0,"1 Mcarthur Close Silverdale, Auckland",21.0,890000,-36.8536657,174.86480659999995,7006486,54,12,21,30,30,39,St Heliers,180,1.0
4,2.0,"33 Yattendon Road, Auckland",37.0,2100000,-36.8520398,174.8632513,7006486,54,12,21,30,30,39,St Heliers,180,1.0
4,3.0,"2/48 Onslow Avenue Epsom, Auckland",22.0,1775000,-36.8962024,174.7694086,7005623,42,36,15,33,18,39,Epsom,177,2.0
5,2.0,"19 Heathridge Place Burswood, Auckland",70.0,1025000,-36.9246398,174.89917340000005,7008933,42,27,36,21,18,12,Burswood,159,3.0
3,3.0,"22 Walters Road Mount Eden, Auckland",53.0,850000,-36.874314399999996,174.7471131,7005169,9,27,36,15,6,6,Mount Eden,105,4.0
3,2.0,"30 Grassways Avenue Pakuranga, Auckland",37.0,950000,-36.9129704,174.8793489,7008686,33,24,33,21,21,18,Pakuranga,141,7.0
5,4.0,"82 Tautari Street Orakei, Auckland",88.0,3600000,-36.8590175,174.8210804,7006051,54,39,36,27,27,33,Orakei,210,5.0
4,2.0,"13 Seafort Lane Millwater, Auckland",66.0,1200000,-36.60505300000001,174.66990280000005,7001416,96,18,60,48,30,39,Silverdale,285,1.0
4,2.0,"9 Bellwood Avenue Mount Eden, Auckland",39.0,1700000,-36.8767079,174.7488003,7005161,24,36,36,27,6,9,Mount Eden,135,8.0
4,1.0,"32 Wallace Road Mangere Bridge, Auckland",60.0,950000,-36.94691270000001,174.7759574,7007846,63,30,42,42,21,36,Mangere Bridge,231,8.0
4,3.0,"21 Korimako Avenue Mangere Bridge, Auckland",30.0,880000,-36.9589,174.7870691,7007938,138,63,66,45,24,30,Mangere Bridge,369,9.0
3,1.0,"43 Crawford Avenue Mangere Bridge, Auckland",55.0,1000000,-36.9441079,174.79033959999995,7007920,69,42,42,45,36,84,Mangere Bridge,324,6.0
2,1.0,"35 Waterlea Avenue Mangere Bridge, Auckland",68.0,960000,-36.9435627,174.7686467,7007842,72,21,36,33,21,54,Mangere Bridge,234,7.0
4,3.0,"151 Shore Road, Auckland",78.0,2300000,-36.8660765,174.80419780000003,7005965,60,15,27,24,27,21,Remuera,174,1.0
3,1.0,"4 Heretaunga Avenue, Auckland",58.0,1055000,-36.9189515,174.7944395,7007988,45,18,30,33,24,21,Onehunga,171,6.0
5,4.0,"4A Heretaunga Avenue, Auckland",88.0,1680000,-36.9186243,174.7943984,7007988,45,18,30,33,24,21,Onehunga,171,6.0
4,3.0,"4 Tropicana Drive, Auckland",68.0,880000,-36.9225447,174.71894540000002,7007566,48,48,42,33,33,45,Mount Roskill,249,6.0
6,5.0,"50 Valley Road, Auckland",42.0,1455000,-36.878769399999996,174.7569337,7005411,48,18,12,24,21,27,Mount Eden,150,1.0
5,2.0,"86 Arney Road, Auckland",102.0,3800000,-36.8680346,174.7921862,7005844,39,15,9,24,15,27,Remuera,135,2.0
